id,user_id,created_at,kind,twd_amount,currency_amount
13668,978173,2025-10-13T15:15:17,1,990.0,32.18249172
13669,978181,2025-10-13T22:48:10,1,2141.0,69.0
13670,978201,2025-10-08T10:42:05,0,5000.0,162.67327632
13671,978213,2025-10-13T16:26:05,1,4938.0,160.0
13672,978319,2025-10-13T20:02:53,0,30000.0,956.1752988000001
13673,978326,2025-10-08T16:49:58,0,30000.0,975.68908041
13674,978326,2025-10-08T18:00:54,0,39883.0,1295.54835254
13675,978392,2025-10-13T09:54:21,0,30000.0,963.2364229
13676,978392,2025-10-13T13:46:46,0,28994.0,926.00101081
13677,978409,2025-10-13T21:47:15,0,50000.0,1590.39371659
13678,978429,2025-10-08T14:25:25,0,1797.0,58.44950158
13679,978492,2025-10-08T22:07:57,1,1371.0,45.0
13680,978492,2025-10-13T17:09:36,0,10000.0,319.38942961
13681,978499,2025-10-08T01:16:26,1,120566.0,3969.1600000000003
13682,978523,2025-10-08T12:14:43,0,210.0,6.82870867
13683,978528,2025-10-08T12:16:40,0,93815.0,3048.65367242
13684,978539,2025-10-13T22:16:23,1,1989.0,64.2
13685,978579,2025-10-13T08:53:31,1,32395.0,1043.39053594
13686,978613,2025-10-08T19:41:57,0,3080.0,100.1119043
13687,978618,2025-10-13T22:00:20,0,3500.0,111.37745565
13688,978619,2025-10-08T00:42:09,0,100000.0,3248.7961910500003
13689,978717,2025-10-13T16:19:21,0,30000.0,962.1727977
13690,978731,2025-10-13T05:33:20,0,5994.0,191.00715132
13691,978739,2025-10-13T17:19:50,0,20000.0,638.8198289100001
13692,978751,2025-10-13T17:18:33,1,1049.0,33.84
13693,978834,2025-10-08T14:59:10,1,2109.0,69.20793321000001
13694,978926,2025-10-13T09:26:03,0,600.0,19.25291265
13695,978982,2025-10-13T15:35:13,0,30000.0,965.47475161
13696,979016,2025-10-08T19:53:26,1,1066.0,34.96937929
13697,979093,2025-10-13T19:50:08,0,29903.0,953.99950486
13698,979200,2025-10-13T17:50:49,0,50000.0,1596.62782291
13699,979200,2025-10-13T19:19:02,0,50000.0,1596.9471480700001
13700,979264,2025-10-13T21:18:08,0,50000.0,1586.7706488000001
13701,979367,2025-10-08T21:57:19,1,1220.0,40.0
13702,979388,2025-10-13T18:17:07,0,30000.0,959.2448824200001
13703,979390,2025-10-13T15:25:45,0,45000.0,1448.44613273
13704,979391,2025-10-13T18:52:17,0,1250.0,40.02121316
13705,979391,2025-10-13T19:30:40,0,4699.0,150.0089386
13706,979391,2025-10-13T19:49:15,0,2821.0,89.99874939
13707,979394,2025-10-13T11:54:13,0,38853.0,1237.97048588
13708,979420,2025-10-13T23:21:37,0,50000.0,1587.95469592
13709,979438,2025-10-13T18:01:06,0,7000.0,223.57260073
13710,979480,2025-10-13T20:17:08,0,20000.0,637.32273465
13711,979764,2025-10-13T20:14:59,0,50000.0,1593.625498
13712,979853,2025-10-13T14:58:47,0,100000.0,3216.7940324
13713,979868,2025-10-13T14:33:40,0,10000.0,321.19185303
13714,979868,2025-10-13T16:48:28,0,60000.0,1919.1058502
13715,979913,2025-10-13T19:16:36,0,4950.0,158.09776765
13716,979922,2025-10-13T22:00:55,0,1900.0,60.46204735
13717,979932,2025-10-13T17:03:08,0,50000.0,1597.8181728900001
13718,979932,2025-10-13T17:33:15,1,50000.0,1611.8181731
13719,979974,2025-10-13T19:25:45,0,3000.0,95.79766937000001
13720,979979,2025-10-13T15:14:16,0,5000.0,160.93845919
13721,979979,2025-10-13T22:04:01,1,950.0,30.642080800000002
13722,980087,2025-10-13T01:19:08,1,3139.0,100.0
13723,980087,2025-10-13T16:58:32,0,6000.0,191.725878
13724,980138,2025-10-13T13:25:16,0,100000.0,3181.19461287
13725,980140,2025-10-13T17:11:14,0,330.0,10.54052717
13726,980183,2025-10-13T15:13:02,0,32000.0,1030.00613883
13727,980183,2025-10-13T18:57:58,0,30000.0,960.4473687
13728,980225,2025-10-13T06:37:19,0,100000.0,3195.53381967
13729,980399,2025-10-13T13:08:14,1,1517.0,49.14063843
13730,980522,2025-10-13T21:59:10,0,30000.0,954.6333446
13731,980549,2025-10-13T16:56:18,0,30000.0,959.2448824200001
13732,980591,2025-10-13T14:30:29,0,813.0,26.11289765
13733,980722,2025-10-13T18:51:37,0,12000.0,384.20364637
13734,980814,2025-10-13T09:45:54,0,3200.0,102.74521844
13735,980814,2025-10-13T21:12:53,1,9337.0,299.7
13736,980814,2025-10-13T23:09:40,1,6169.0,199.0
13737,980914,2025-10-13T18:36:39,1,525.0,17.0
13738,981019,2025-10-13T19:42:44,1,2055.0,66.25219447
13739,981356,2025-10-13T01:54:57,0,3100.0,98.00101574
13740,981356,2025-10-13T17:34:19,0,2057.0,65.69840567
13741,981391,2025-10-13T21:31:39,0,8000.0,254.1991798
13742,981417,2025-10-13T22:18:19,1,1549.0,50.00000094
13743,981448,2025-10-13T12:56:27,0,10000.0,319.76705936
13744,981448,2025-10-13T13:13:46,0,11000.0,350.95348209
13745,981473,2025-10-13T16:57:13,0,73500.0,2350.14996194
13746,981487,2025-10-13T00:18:23,0,2900.0,91.31982975
13747,981493,2025-10-13T17:12:14,0,3194.0,102.01952667
13748,981496,2025-10-13T16:13:16,0,1000.0,32.05612745
13749,981542,2025-10-13T08:26:25,0,3140.0,100.14698004
13750,981542,2025-10-13T23:07:27,0,260.0,8.26806754
13751,981684,2025-10-13T00:56:12,0,3170.0,99.87570043000001
13752,981684,2025-10-13T12:43:52,0,3904.0,125.25596621
13753,981731,2025-10-13T00:22:50,1,2166.0,69.0
13754,981734,2025-10-13T15:45:01,0,45000.0,1445.17692433
13755,981734,2025-10-13T19:28:38,0,30000.0,957.97669375
13756,981906,2025-10-13T23:11:50,0,100000.0,3182.15954075
13757,981910,2025-10-13T23:12:11,0,100000.0,3182.15954075
13758,981961,2025-10-13T10:39:03,0,30000.0,967.1309583
13759,981961,2025-10-13T10:42:19,0,30000.0,966.7241932000001
13760,982031,2025-10-13T15:19:25,0,100000.0,3218.12555929
13761,982091,2025-10-13T10:28:50,0,50003.0,1610.67833707
13762,982147,2025-10-13T09:22:16,0,60000.0,1927.65587684
13763,982164,2025-10-13T10:31:18,0,40000.0,1289.17413442
13764,982164,2025-10-13T19:27:58,0,30000.0,957.97669375
13765,982318,2025-10-13T08:53:57,0,500.0,15.937785
13766,982346,2025-10-13T09:38:45,0,986.0,31.781227570000002
13767,982382,2025-10-13T13:35:57,0,157.0,5.013128
13768,982405,2025-10-13T22:27:10,0,200.0,6.37327832
13769,982473,2025-10-13T20:41:55,0,20000.0,636.43190815
13770,982473,2025-10-13T20:56:34,0,5000.0,158.50175091
13771,982494,2025-10-13T22:47:04,0,16000.0,510.22139271000003
13772,982494,2025-10-13T23:44:10,0,30000.0,955.41097002
13773,982530,2025-10-13T18:15:20,1,12374.0,400.0
13774,982633,2025-10-13T20:05:11,0,30000.0,956.1752988000001
13775,982668,2025-10-13T20:37:21,1,3074.0,98.80645083
13776,982671,2025-10-13T12:50:24,0,13301.0,426.74938693
13777,982713,2025-10-13T10:58:11,0,10000.0,320.83009412
13778,982740,2025-10-13T13:58:06,1,2576.0,83.41207404000001
13779,982745,2025-10-13T21:58:14,0,62000.0,1972.84575673
13780,982829,2025-10-13T23:40:34,1,466.0,15.0
13781,982872,2025-10-13T14:01:26,0,1000.0,31.978763360000002
13782,982872,2025-10-13T15:58:15,1,524.0,17.0
13783,982881,2025-10-13T20:23:56,1,714.0,23.0
13784,982918,2025-10-13T05:55:23,1,570.0,18.35727409
13785,982948,2025-10-13T02:05:02,0,10000.0,316.14234521000003
13786,982948,2025-10-13T12:21:55,0,10000.0,320.60254812
13787,982948,2025-10-13T14:46:26,0,10000.0,321.19185303
13788,982985,2025-10-13T21:24:52,0,100.0,3.1720252700000002
13789,982985,2025-10-13T21:28:22,0,800.0,25.41991798
13790,983255,2025-10-08T21:08:54,1,366.0,12.0
13791,983315,2025-10-13T00:29:06,0,6149.0,193.62952867
13792,983315,2025-10-13T01:36:42,0,3351.0,105.84521223
13793,983315,2025-10-13T16:00:09,0,15682.0,502.91120164
13794,983445,2025-10-13T16:06:17,0,50000.0,1602.65163199
13795,983577,2025-10-13T09:39:49,1,1597.0,52.0
13796,983577,2025-10-13T19:35:36,1,9929.0,320.0
13797,983579,2025-10-13T18:31:15,0,50000.0,1600.89998755
13798,983601,2025-10-13T10:40:16,0,1000.0,32.23769861
13799,983629,2025-10-13T14:55:48,0,100000.0,3216.7940324
13800,983657,2025-10-13T23:28:11,0,60000.0,1905.97190467
13801,983664,2025-10-13T22:14:46,0,20000.0,636.43190815
13802,983664,2025-10-13T22:45:59,1,496.0,16.00000015
13803,983665,2025-10-13T11:58:50,0,28000.0,892.99219254
13804,983755,2025-10-13T04:32:38,0,10000.0,317.40469606
13805,983789,2025-10-13T10:40:59,0,80000.0,2579.0158888
13806,983829,2025-10-13T22:23:14,1,30949.0,999.0
13807,983853,2025-10-13T19:35:55,0,6482.0,206.79613385000002
13808,983878,2025-10-13T22:30:00,0,10000.0,318.88837044
13809,983950,2025-10-13T07:21:05,0,2000.0,63.847175400000005
13810,984845,2025-10-13T20:38:39,1,15433.0,496.0
13811,985485,2025-10-13T21:01:59,1,4438.0,143.0
13812,986107,2025-10-13T17:51:21,1,1545.0,50.0
13813,986337,2025-10-13T01:30:15,1,78435.0,2500.0
13814,988147,2025-10-13T17:49:50,1,618.0,20.0
13815,1667,2025-10-16T08:26:15,0,485.0,15.7018602
13816,1667,2025-10-16T11:24:05,0,300.0,9.71691264
13817,1667,2025-10-16T11:28:30,1,295.0,9.651802120000001
13818,1667,2025-10-16T11:28:39,0,390.0,12.63239724
13819,2904,2025-10-14T10:30:34,1,3383.0,110.0
13820,2904,2025-10-16T16:17:28,1,885.0,28.95
13821,2904,2025-10-16T20:19:25,0,160000.0,5182.15975083
13822,2904,2025-10-22T18:29:40,1,3933.0,128.01989
13823,2973,2025-10-22T00:24:57,1,18440.0,602.5
13824,3234,2025-10-14T10:58:56,0,3000.0,96.75639068
13825,3456,2025-10-02T11:56:24,0,885.0,28.91880527
13826,3456,2025-10-22T20:38:56,0,885.0,28.55254287
13827,3456,2025-10-28T04:15:45,0,3125.0,101.12247565
13828,3456,2025-10-28T12:06:20,0,400.0,12.9786746
13829,3514,2025-10-22T21:17:07,0,3500.0,112.95562307
13830,3514,2025-10-22T23:22:18,0,1981.0,63.97884467
13831,3553,2025-10-28T12:11:17,1,950004.0,31090.45686609
13832,3553,2025-10-28T12:11:23,1,950004.0,31090.45686609
13833,3553,2025-10-28T12:11:42,1,100000.0,3272.67967012
13834,3557,2025-10-28T14:47:32,1,120.0,3.92349191
13835,3905,2025-10-14T05:27:57,1,106557.0,3458.95640795
13836,3905,2025-10-22T21:28:09,1,136288.0,4442.71318409
13837,3938,2025-10-31T11:25:02,1,128846.0,4200.0
13838,4143,2025-10-02T21:55:09,0,10278.0,335.64104238
13839,4261,2025-10-02T01:32:41,0,30000.0,979.2704122
13840,4513,2025-10-16T14:44:37,0,343.0,11.09920292
13841,4860,2025-10-28T12:41:46,0,19410.0,629.21625134
13842,4860,2025-10-28T21:40:11,0,10000.0,324.50769811
13843,5081,2025-10-28T09:52:13,0,1800.0,58.34511472
13844,5500,2025-10-02T01:48:51,1,11847.0,390.0
13845,5500,2025-10-02T08:35:45,1,13237.0,435.9698978
13846,5500,2025-10-14T14:38:12,1,10994.0,357.0
13847,5500,2025-10-22T06:41:04,0,17389.0,562.69399335
13848,5500,2025-10-31T03:31:06,1,12010.0,391.0
13849,5500,2025-10-31T10:14:11,1,11264.0,367.0
13850,5581,2025-10-22T05:29:15,0,10000.0,323.59192211
13851,5995,2025-10-02T13:08:31,0,31000.0,1012.34406635
13852,5995,2025-10-02T13:40:16,0,31000.0,1012.24120298
13853,5995,2025-10-16T08:39:52,0,9800.0,317.22314511
13854,5995,2025-10-22T02:51:57,0,3100.0,100.34609692000001
13855,5995,2025-10-31T19:45:57,0,16000.0,516.1343819
13856,6812,2025-10-16T19:03:59,0,4000.0,129.56726218
13857,7952,2025-10-02T09:47:41,0,10000.0,326.7115397
13858,7952,2025-10-02T11:36:01,0,10000.0,326.8733997
13859,7952,2025-10-28T21:41:50,0,3000.0,97.3686069
13860,7952,2025-10-31T10:01:02,0,30000.0,968.81901658
13861,8698,2025-10-16T14:44:23,1,101598.0,3320.0
13862,9677,2025-10-02T08:43:00,0,60000.0,1959.2471370800001
13863,10084,2025-10-02T13:18:00,0,12900.0,421.26575664
13864,10838,2025-10-14T17:34:05,0,30000.0,962.58224623
13865,11425,2025-10-22T17:09:20,0,7000.0,225.9857239
13866,11760,2025-10-31T01:12:27,1,13797.0,451.0
13867,13617,2025-10-22T04:43:53,0,515.0,16.66498398
13868,13617,2025-10-28T01:19:57,0,400.0,12.95209279
13869,13617,2025-10-28T20:23:46,0,2519.0,81.72787854
13870,15616,2025-10-22T11:04:44,1,33878.0,1104.11210705
13871,15616,2025-10-22T15:27:12,0,4600.0,148.50971789
13872,16313,2025-10-02T07:00:38,0,9933.0,324.31083376
13873,16313,2025-10-02T13:19:35,0,20052.0,654.82332963
13874,16974,2025-10-16T05:12:46,1,6648.0,217.38376384
13875,16974,2025-10-31T10:17:19,1,8498.0,276.900369
13876,17614,2025-10-16T22:01:05,0,22600.0,732.36465901
13877,17614,2025-10-28T11:04:01,0,3136.0,101.75280894000001
13878,17614,2025-10-31T01:34:28,0,10000.0,322.8977863
13879,17941,2025-10-16T17:47:09,0,100001.0,3237.21365189
13880,20058,2025-10-22T00:20:28,0,4800.0,155.50094304
13881,20058,2025-10-28T22:54:42,0,7000.0,227.13420490000001
13882,20977,2025-10-22T03:04:49,1,2812.0,91.90000017
13883,20977,2025-10-22T20:20:24,0,990.0,31.939098140000002
13884,20977,2025-10-28T04:54:44,1,3900.0,127.80000019
13885,20977,2025-10-28T22:06:45,0,860.0,27.92234264
13886,21550,2025-10-16T15:50:51,0,801.0,25.92223949
13887,23487,2025-10-22T14:14:28,0,2485.0,80.21973169
13888,23487,2025-10-28T17:17:49,0,3285.0,106.52787871
13889,23487,2025-10-28T22:29:08,0,1385.0,44.96502727
13890,23586,2025-10-02T16:54:36,0,10000.0,326.70082118
13891,28786,2025-10-14T20:28:24,0,1760.0,56.384305170000005
13892,29213,2025-10-22T23:57:11,0,851.0,27.48498854
13893,30266,2025-10-16T06:37:56,0,6000.0,194.28770823
13894,30266,2025-10-16T16:46:44,0,3200.0,103.58306779
13895,30266,2025-10-31T00:42:54,1,12283.0,400.68035368
13896,30326,2025-10-28T11:40:38,0,45660.0,1481.95019712
13897,30986,2025-10-16T22:43:45,0,31262.0,1012.83056953
13898,31757,2025-10-14T14:59:14,0,1314.0,42.26594349
13899,31757,2025-10-16T11:34:36,0,1440.0,46.642697500000004
13900,31757,2025-10-28T21:18:40,0,1998.0,64.84537914
13901,31757,2025-10-28T23:14:58,0,1002.0,32.52217447
13902,31845,2025-10-31T06:08:36,1,16590.0,540.0
13903,32305,2025-10-31T02:45:50,0,10000.0,322.81404731000003
13904,33499,2025-10-22T20:44:44,1,1452.0,47.272
13905,35087,2025-10-16T16:24:36,1,100.0,3.2693457
13906,36128,2025-10-22T20:54:19,1,2123.0,69.10276298000001
13907,37046,2025-10-28T12:48:38,1,51458.0,1683.83694693
13908,38409,2025-10-02T10:05:38,0,1985.0,64.84585817
13909,40764,2025-10-14T01:22:19,1,5886.0,190.33260031
13910,44012,2025-10-14T00:08:39,0,3005.0,96.10595923
13911,44601,2025-10-22T10:25:04,0,116.0,3.7478017500000003
13912,45647,2025-10-14T12:04:02,1,13003.0,422.800724
13913,45647,2025-10-31T08:29:43,1,5035.0,163.866
13914,45869,2025-10-22T18:13:16,0,3000.0,96.78514588
13915,45892,2025-10-02T09:03:02,1,182132.0,5999.48862897
13916,45892,2025-10-14T01:56:57,0,10000.0,319.72591846
13917,46334,2025-10-16T23:15:09,0,2985.0,96.70843996
13918,47341,2025-10-14T19:49:13,1,2046.0,66.2904
13919,49688,2025-10-22T17:19:29,0,2600.0,83.89948274
13920,50754,2025-10-16T09:45:40,0,10000.0,324.20283062
13921,52682,2025-10-14T12:13:59,1,447.0,14.53474733
13922,53450,2025-10-16T08:14:52,0,1400.0,45.35296658
13923,53525,2025-10-16T23:13:31,0,50000.0,1619.90686701
13924,54385,2025-10-28T22:22:24,1,3297.0,108.0
13925,54930,2025-10-14T10:16:24,0,19472.0,627.3632783
13926,55492,2025-10-28T10:55:05,1,6576.0,215.241621
13927,56736,2025-10-31T11:30:37,0,15117.0,488.44394045
13928,58796,2025-10-22T22:00:49,0,1000000.0,32298.33115814
13929,58796,2025-10-22T22:02:09,0,430000.0,13886.931441570001
13930,58796,2025-10-28T19:56:18,0,958365.0,31094.75577395
13931,58796,2025-10-28T19:57:38,0,958369.0,31094.88555647
13932,58796,2025-10-31T11:11:50,1,977546.0,31863.91802322
13933,58796,2025-10-31T11:12:07,1,930356.0,30325.723307610002
13934,59189,2025-10-16T21:03:30,0,12000.0,388.86619062
13935,59189,2025-10-16T21:21:25,0,50000.0,1619.84640008
13936,59471,2025-10-22T22:57:50,0,3200.0,103.33064215
13937,59523,2025-10-02T13:23:23,0,5400.0,176.3438051
13938,60176,2025-10-28T15:12:43,0,92529.0,2999.99772687
13939,60176,2025-10-31T15:32:04,0,29425.0,950.00871715
13940,60744,2025-10-16T20:42:30,1,9125.0,298.40000086000003
13941,62460,2025-10-31T12:18:50,0,58805.0,1899.98109227
13942,62599,2025-10-02T18:36:55,0,150000.0,4898.59964058
13943,62707,2025-10-14T21:25:02,0,4000.0,128.28644207
13944,62707,2025-10-28T15:19:53,0,10000.0,324.2963406
13945,63225,2025-10-14T17:02:53,0,2000.0,64.21766191
13946,64210,2025-10-31T12:46:55,1,13989.0,456.00000098
13947,64273,2025-10-14T00:24:39,0,1500.0,47.97302457
13948,64273,2025-10-14T11:38:16,0,2000.0,64.37122317000001
13949,64273,2025-10-16T21:26:09,0,1000.0,32.40340738
13950,66060,2025-10-31T08:24:32,0,1600.0,51.59367709
13951,66060,2025-10-31T08:26:34,0,1300.0,41.9443057
13952,66060,2025-10-31T18:20:08,0,3500.0,112.83559724
13953,66263,2025-10-14T20:24:38,0,15000.0,480.56351261000003
13954,67119,2025-10-16T14:12:32,1,23622.0,771.30657029
13955,67630,2025-10-16T23:20:55,0,100000.0,3239.81373403
13956,68134,2025-10-31T02:02:29,0,5785.0,186.81454204
13957,68379,2025-10-14T14:56:06,0,3606.0,116.00133925
13958,69268,2025-10-16T16:17:08,0,100.0,3.23779676
13959,69439,2025-10-31T10:13:17,0,500.0,16.1469836
13960,69439,2025-10-31T10:34:46,0,1248.0,40.314853830000004
13961,69439,2025-10-31T13:17:06,0,2000.0,64.61517523
13962,69505,2025-10-14T11:04:21,1,19714.0,641.21
13963,69739,2025-10-02T23:37:01,0,10000.0,326.56260205
13964,70379,2025-10-02T07:36:50,0,30000.0,979.43090624
13965,70379,2025-10-02T07:38:50,0,1006.0,32.8457363
13966,72909,2025-10-31T14:28:23,0,10000.0,323.03568781
13967,75179,2025-10-28T11:25:34,1,11534.0,377.52
13968,78077,2025-10-22T12:58:03,0,5100.0,164.71080657000002
13969,79841,2025-10-31T23:21:25,0,10000.0,321.83768722
13970,81672,2025-10-16T10:34:44,0,14985.0,485.37557088
13971,81859,2025-10-16T12:14:20,1,306.0,10.0
13972,82127,2025-10-02T12:57:32,0,100000.0,3266.26856514
13973,82195,2025-10-14T12:07:17,0,3000.0,96.56873285
13974,82195,2025-10-16T23:52:44,0,6400.0,206.97107023
13975,82335,2025-10-31T09:15:02,1,21514.0,700.23566823
13976,82561,2025-10-28T09:03:47,0,25164.0,816.56456183
13977,82561,2025-10-28T09:17:52,1,15457.0,506.00006183
13978,83411,2025-10-28T09:38:22,1,7237.0,236.8651178
13979,85566,2025-10-14T14:26:18,0,6230.0,200.49044532
13980,85566,2025-10-14T23:25:01,0,3116.0,100.10856449
13981,86978,2025-10-16T11:21:50,1,5643.0,184.36884377
13982,86978,2025-10-22T06:53:43,1,2833.0,92.5268452
13983,86978,2025-10-28T14:22:29,0,30000.0,972.6356239200001
13984,89207,2025-10-14T03:47:21,0,19815.0,634.8232976300001
13985,92649,2025-10-02T11:08:51,1,19768.0,651.40951094
13986,92649,2025-10-14T03:07:13,1,12330.0,400.0
13987,92649,2025-10-22T21:26:08,1,30676.0,1000.0
13988,92649,2025-10-31T00:46:01,1,5206.0,169.71031491
13989,93887,2025-10-16T11:53:12,1,10713.0,350.0
13990,93887,2025-10-22T12:36:44,1,1013.0,33.0
13991,93887,2025-10-22T13:24:38,1,4014.0,130.676401
13992,93887,2025-10-31T11:29:17,1,2744.0,89.44002
13993,93906,2025-10-22T12:46:11,0,16000.0,516.84033794
13994,93906,2025-10-31T21:46:03,0,16000.0,516.28778242
13995,94317,2025-10-14T22:29:54,0,30000.0,961.92495065
13996,94533,2025-10-02T19:18:24,0,4000.0,130.62504082
13997,95414,2025-10-16T11:42:49,1,9185.0,300.0
13998,95818,2025-10-31T08:43:47,1,30729.0,1000.0
13999,95830,2025-10-16T13:44:22,1,9067.0,296.0
14000,95891,2025-10-02T23:48:39,0,200000.0,6531.2520410100005
14001,96052,2025-10-02T23:16:10,0,500.0,16.32598898
14002,96491,2025-10-28T07:24:15,1,5538.0,181.11093248
14003,96491,2025-10-31T07:19:26,1,3145.0,102.38906752
14004,97267,2025-10-14T00:39:49,0,10000.0,319.96400021
14005,98218,2025-10-28T09:02:50,0,682.0,22.13070382
14006,98218,2025-10-28T18:48:39,0,199970.0,6488.36390438
14007,98218,2025-10-31T12:06:28,1,30608.0,999.00000089
14008,99591,2025-10-14T13:46:17,0,5000.0,160.90725949
14009,99591,2025-10-14T14:18:01,0,5000.0,160.90725949
14010,99937,2025-10-14T20:46:13,0,10000.0,320.33445992000003
14011,99937,2025-10-16T10:59:02,1,27561.0,900.63391884
14012,100930,2025-10-14T00:44:14,0,2000.0,63.99280004
14013,100930,2025-10-31T16:48:42,0,520.0,16.76794505
14014,100930,2025-10-31T20:27:28,0,100.0,3.22868143
14015,101666,2025-10-22T18:02:41,1,13212.0,430.0
14016,101921,2025-10-14T20:16:48,0,3000.0,96.1312553
14017,102583,2025-10-14T10:15:07,0,100000.0,3221.58015413
14018,102583,2025-10-14T14:49:03,0,100000.0,3213.76354864
14019,102583,2025-10-16T01:49:11,0,20000.0,647.24692871
14020,102583,2025-10-31T12:21:30,0,13621.0,439.99027717
14021,104069,2025-10-28T20:22:46,0,10000.0,324.44572665
14022,104069,2025-10-31T20:47:49,0,10000.0,323.00426003
14023,105320,2025-10-31T15:10:09,1,7271.0,236.84
14024,107247,2025-10-14T21:53:45,0,100.0,3.20695452
14025,107375,2025-10-02T03:34:28,0,1080.0,35.26517739
14026,107375,2025-10-14T17:55:39,0,1100.0,35.27058152
14027,107375,2025-10-14T22:15:53,0,1020.0,32.71093615
14028,107375,2025-10-22T22:12:04,0,1100.0,35.52797257
14029,107510,2025-10-16T07:46:20,0,1400.0,45.358867690000004
14030,107551,2025-10-14T08:57:00,0,100000.0,3200.55341818
14031,107613,2025-10-02T00:46:12,0,20000.0,652.84694147
14032,107613,2025-10-02T01:20:21,0,21000.0,685.55669162
14033,108099,2025-10-02T01:59:24,1,10000.0,329.17475888
14034,108383,2025-10-22T19:43:18,0,50000.0,1613.86097003
14035,108385,2025-10-02T10:40:52,0,2000.0,65.36589799000001
14036,108715,2025-10-28T15:07:12,0,35000.0,1134.56218736
14037,110233,2025-10-02T17:30:18,0,32000.0,1045.00032656
14038,110233,2025-10-28T20:07:14,0,50000.0,1622.28147803
14039,110545,2025-10-16T21:02:53,1,15291.0,500.0
14040,110832,2025-10-22T17:50:21,0,1100.0,35.48099128
14041,111884,2025-10-02T12:37:29,0,626.0,20.44141198
14042,112048,2025-10-31T19:11:23,1,12599.0,410.00310063
14043,112157,2025-10-02T12:50:03,0,9200.0,300.37751838
14044,115067,2025-10-14T21:36:08,1,9263.0,300.0
14045,115243,2025-10-16T01:28:01,1,458.0,14.98000044
14046,116319,2025-10-28T11:15:14,0,100000.0,3245.92318199
14047,116738,2025-10-28T19:26:09,0,1500.0,48.6811308
14048,116738,2025-10-31T11:17:46,0,7000.0,226.16899321
14049,116831,2025-10-16T18:54:41,0,1100.0,35.6321559
14050,117452,2025-10-02T17:38:39,0,1980.0,64.6593952
14051,117452,2025-10-14T06:52:35,0,800.0,25.620926100000002
14052,117452,2025-10-14T17:23:59,0,980.0,31.43422702
14053,117452,2025-10-31T17:03:43,0,1000.0,32.24604818
14054,117647,2025-10-02T12:18:21,0,100013.0,3266.1576390200003
14055,119078,2025-10-31T21:38:35,0,6427.0,207.60045412
14056,120720,2025-10-31T06:39:53,1,37770.0,1229.37450337
14057,120857,2025-10-16T16:12:25,0,10000.0,323.74809751
14058,120857,2025-10-16T16:35:15,0,3200.0,103.62347994
14059,120857,2025-10-31T01:51:35,1,61428.0,2000.95272296
14060,120857,2025-10-31T15:38:24,0,20000.0,645.5862385
14061,121264,2025-10-14T07:38:09,1,2175.0,70.61405020000001
14062,121264,2025-10-16T18:29:19,0,3100.0,100.41462819
14063,121799,2025-10-22T07:36:39,0,30000.0,970.6447199
14064,121799,2025-10-22T08:37:06,0,30000.0,970.48706081
14065,121799,2025-10-31T01:09:45,0,15000.0,484.39379959
14066,123028,2025-10-02T01:52:37,0,11000.0,359.04108638
14067,123028,2025-10-16T07:12:23,1,33743.0,1103.31944204
14068,123235,2025-10-02T01:16:20,0,2000.0,65.29111348
14069,124430,2025-10-16T10:33:23,0,3520.0,114.01548278
14070,124561,2025-10-02T09:19:13,1,188364.0,6202.916076
14071,124616,2025-10-02T12:20:59,1,9683.0,319.19160081
14072,124920,2025-10-16T23:29:09,1,382328.0,12491.97673104
14073,125055,2025-10-02T01:22:57,0,5000.0,163.22778371
14074,125055,2025-10-02T11:48:20,0,4000.0,130.72361928
14075,125055,2025-10-02T15:44:28,0,3500.0,114.29654049
14076,125055,2025-10-16T19:58:59,0,5000.0,161.95907773
14077,125055,2025-10-22T04:08:54,0,1000.0,32.36970868
14078,125055,2025-10-22T15:38:44,0,2500.0,80.68826444
14079,125433,2025-10-14T10:26:06,0,1500.0,48.36280928
14080,125433,2025-10-31T11:38:45,1,1580.0,51.5
14081,126024,2025-10-16T14:39:57,0,50000.0,1617.95961055
14082,126024,2025-10-16T14:42:14,0,30000.0,970.77576633
14083,126746,2025-10-14T02:16:46,0,6000.0,191.92815069
14084,126746,2025-10-16T00:08:52,0,6000.0,194.21825211
14085,127353,2025-10-02T23:50:53,0,3100.0,101.23440663
14086,127353,2025-10-14T11:05:46,0,3100.0,100.00160002
14087,127353,2025-10-14T11:10:36,0,3000.0,96.36099273
14088,127353,2025-10-14T11:18:51,0,3100.0,99.57946128
14089,127353,2025-10-14T11:32:40,0,3000.0,96.54435569
14090,127353,2025-10-14T20:00:36,0,3100.0,99.46362794000001
14091,127353,2025-10-14T20:03:57,0,3000.0,96.21483155
14092,127353,2025-10-14T20:07:50,0,3100.0,99.4219926
14093,127353,2025-10-14T20:33:43,0,3050.0,97.32544818
14094,127353,2025-10-14T21:37:41,0,5100.0,163.55994702
14095,127353,2025-10-14T23:19:28,0,3100.0,99.57846508
14096,127353,2025-10-14T23:22:30,0,3000.0,96.36625653
14097,127353,2025-10-14T23:52:19,0,3100.0,99.67876428
14098,127353,2025-10-16T23:29:25,0,3100.0,100.41414294
14099,127353,2025-10-16T23:40:21,0,3000.0,97.17497703000001
14100,127353,2025-10-16T23:44:29,0,3100.0,100.35588137
14101,127353,2025-10-22T01:41:11,0,3000.0,97.12175156
14102,127353,2025-10-28T00:51:58,0,3100.0,100.3749633
14103,127353,2025-10-28T03:12:35,1,49301.0,1612.29275763
