user_id,career_code,kyc_level,account_age_days,kyc_l1_to_l2_days,confirmed_to_l2_days,kyc_rushed,twd_deposit_count,twd_deposit_total,twd_withdraw_total,twd_inout_ratio,twd_fast_exit_ratio,twd_night_ratio,twd_round_amount_ratio,twd_active_days,crypto_total_count,crypto_inout_ratio,crypto_night_ratio,trade_count,trade_buy_ratio,trade_night_ratio,swap_count,ip_unique_count,ip_diversity_ratio,twd_to_crypto_gap_hr,activity_density,feat_instant_wash_risk,feat_low_kyc_high_vol,graph_degree,graph_2hop_count,graph_comp_size,graph_clustering,graph_pagerank
211625,22,2,1630.9007932952316,636.8412615740741,636.8415740740741,0,3.0,118000.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,3.0,24000000000000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333332777777,171.20222222222222,0.339142056951529,0.0,0.0,0,0,1,0.0,6e-06
212992,20,2,1624.6306081100463,6.868217592592592,6.868506944444444,0,5.0,4950.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,161125499999.99997,0.0,5.0,1.0,0.0,0.0,2.0,0.1333333333244444,0.025,1.259196213083981,0.0,0.0,1,4,13672,0.0,1.9e-05
213998,12,2,1620.760700702639,636.940162037037,636.9403587962963,0,2.0,40000.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49999999975,0.0,0.1044474800836546,0.0,0.0,0,0,1,0.0,6e-06
221788,19,2,1597.8223094989353,2.059652777777778,2.060555555555556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.999999999,0.0,2.8656716417910446,0.0,0.0,0,0,1,0.0,6e-06
222162,28,2,1596.803837276713,8.028935185185185,8.029178240740741,0,14.0,44300.0,0.0,0.0,0.0,0.3571428571428571,0.0,6.0,12.0,1412413144000.0,0.3333333333333333,14.0,1.0,0.3571428571428571,0.0,5.0,0.124999999996875,0.0105555555555555,1.1581399233474698,0.0,0.0,1,1,3,0.0,2.7e-05
224128,3,2,1591.4684206100465,6.716793981481482,6.7171875,0,1.0,6000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,110000000000.0,0.0,1.0,1.0,0.0,0.0,2.0,0.6666666664444444,410.4408333333333,0.1104868518728097,0.0,0.0,0,0,1,0.0,6e-06
224798,11,2,1589.7313719989352,4.979953703703703,4.980185185185185,0,12.0,144039.0,53929.0,0.3744055429432281,0.0192307692307692,0.1578947368421052,0.0526315789473684,15.0,17.0,2.9065810535945222,0.1764705882352941,9.0,0.6666666666666666,0.1111111111111111,9.0,8.0,0.2051282051229454,0.0241666666666666,1.39516858287043,0.0,0.0,1,56,13672,0.0,7e-06
229239,1,2,1577.9723789433797,127.2726273148148,127.27476851851851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.999999999,0.0,0.0,0.0,0.0,0,0,1,0.0,6e-06
231461,7,2,1572.515145147083,3.768449074074074,3.768773148148148,0,3.0,59000.0,135006.0,2.2882372881355546,0.0,0.2,0.0,5.0,5.0,0.4343177342690944,0.2,7.0,0.5714285714285714,0.1428571428571428,0.0,5.0,0.3333333333111111,0.0222222222222222,0.3211573559531199,0.0,0.0,0,0,1,0.0,6e-06
231858,12,2,1571.4778071841204,3.727060185185185,3.7272800925925926,0,0.0,0.0,4674.0,4674000000000.0,0.0,0.5,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,3.0,0.7499999998125,0.0,0.7913301719815082,0.0,0.0,0,0,1,0.0,6e-06
232597,3,2,1569.5797053322683,4.816354166666667,4.81662037037037,0,2.0,76000.0,0.0,0.0,0.0,0.0,0.5,2.0,1.0,2474340509000.0,0.0,2.0,1.0,0.0,0.0,2.0,0.39999999992,0.0422222222222222,0.1388319795608474,0.0,0.0,0,0,1,0.0,6e-06
233348,24,2,1566.9256544063426,6.188611111111111,6.188888888888889,0,2.0,100000.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3191720043999.9995,0.0,2.0,1.0,0.0,0.0,3.0,0.4999999999166666,0.4405555555555555,0.2346601772988006,0.0,0.0,0,0,1,0.0,6e-06
234126,24,2,1564.5901682952317,16.820983796296296,16.821898148148147,0,0.0,0.0,3029.0,3029000000000.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.499999999875,0.0,2.0284070900340416,0.0,0.0,1,0,2,0.0,3.6e-05
235893,18,2,1559.2256544063428,39.46520833333334,39.46619212962963,0,2.0,11000.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,358243109000.0,0.5,4.0,0.75,0.75,0.0,6.0,0.74999999990625,0.0608333333333333,0.2471581461708723,0.0,0.0,0,0,1,0.0,6e-06
238255,13,2,1550.775515517454,3.0069444444444446,3.0072569444444444,0,1.0,3000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,97075360000.0,0.0,1.0,1.0,0.0,0.0,2.0,0.6666666664444444,0.0261111111111111,1.9978264388281268,0.0,0.0,0,0,1,0.0,6e-06
238642,22,2,1549.475040980417,400.74516203703706,400.7454166666666,0,6.0,40750.0,0.0,0.0,0.0,0.0,0.5,2.0,2.0,1333000000000.0,0.0,3.0,1.0,0.0,0.0,4.0,0.3636363636033057,0.5530555555555555,1.990680206671313,0.0,0.0,2,0,3,0.0082,3.6e-05
242867,8,2,1535.0748442211575,1335.2867013888888,1335.2870023148148,0,1.0,475.0,1065.0,2.2421052631531744,0.0,0.5,0.0,2.0,2.0,0.4299754571305721,0.5,2.0,0.5,0.5,0.0,3.0,0.59999999988,0.0575,0.6127116390390922,0.0,0.0,0,0,1,0.0,6e-06
245515,7,2,1526.6919275544908,4.938217592592593,4.938564814814815,0,4.0,35000.0,0.0,0.0,0.0,0.25,0.75,4.0,4.0,1139820291000.0,0.25,5.0,1.0,0.4,0.0,5.0,0.3846153845857988,0.0105555555555555,0.3078948845438727,0.0,0.0,0,0,1,0.0,6e-06
246365,7,2,1523.8879344989352,1.132835648148148,1.133009259259259,0,1.0,15000.0,9217.0,0.6144666666666256,0.0,0.5,0.0,2.0,3.0,1.635250233283305,0.3333333333333333,1.0,0.0,0.0,1.0,4.0,0.79999999984,0.3513888888888888,0.2790434493904322,0.0,0.0,0,0,1,0.0,6e-06
248123,24,2,1517.262078017454,19.51105324074074,19.51130787037037,0,4.0,23890.0,12259.0,0.5131435747174335,0.0,0.3333333333333333,0.0,6.0,7.0,1.944943270833278,0.2857142857142857,4.0,1.0,0.25,2.0,3.0,0.2142857142704081,0.0372222222222222,0.737993317848965,0.0,0.0,2,0,3,0.0,5.5e-05
249988,3,2,1508.477598850787,1.757337962962963,1.7591666666666668,0,2.0,143350.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4685100000000.0,0.0,2.0,1.0,0.0,0.0,2.0,0.39999999992,1.0208333333333333,2.8553488218381307,0.0,0.0,0,0,1,0.0,6e-06
251463,24,2,1489.5490803322689,12.796423611111113,12.79662037037037,0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999999,0.0,1.0,0.0,0.0,0,0,1,0.0,6e-06
251647,3,2,1503.1199599618983,640.3497685185185,640.3517824074074,0,1.0,30000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.9999999995,0.0,1.0,0.0,0.0,0,0,1,0.0,6e-06
258226,13,2,1483.75493681375,3.284837962962963,3.285023148148148,0,14.0,135993.0,141057.0,1.0372372107387804,0.0,0.15,0.05,13.0,24.0,0.9633724336756844,0.1666666666666666,21.0,0.6666666666666666,0.1428571428571428,0.0,8.0,0.1403508771905201,0.0094444444444444,2.108133916633995,0.0,0.0,1,0,2,0.0,3.6e-05
261860,6,2,1473.96712431375,9.224409722222225,9.22454861111111,0,8.0,42900.0,4040.0,0.0941724941724919,0.0,0.2,0.0,8.0,10.0,12.752842221291504,0.2,2.0,0.5,0.0,0.0,7.0,0.3499999999825,0.0152777777777777,1.0629967033568677,0.0,0.0,1,0,2,0.0,3.6e-05
262746,7,2,1472.0136983878242,1.2626041666666667,1.263125,0,0.0,0.0,453948.0,453948000000000.0,0.0,0.5,0.0,4.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.124999999984375,0.0,0.6612827543086116,0.0,0.0,82,2148,13672,0.0034,8.1e-05
262820,15,2,1471.8638835730094,1.1131828703703703,1.1133680555555556,0,0.0,0.0,960.0,960000000000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999999,0.0,1.0,0.0,0.0,0,0,1,0.0,6e-06
267287,7,2,1460.3736173693055,225.6155439814815,225.6158912037037,0,11.0,351000.0,0.0,0.0,0.0,0.0909090909090909,0.6363636363636364,10.0,32.0,2.057447767190697,0.03125,10.0,1.0,0.1,0.0,8.0,0.2499999999921875,0.0558333333333333,1.6859225107321456,0.0,0.0,3,0,4,0.0,7.3e-05
268749,22,2,1457.4367192211575,0.6793981481481481,0.6796643518518518,1,0.0,0.0,149850.0,149850000000000.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.49999999975,0.0,2.7234328703217265,0.0,0.0,0,0,1,0.0,6e-06
268827,12,2,1457.0310479248612,0.2738310185185185,0.2740277777777777,1,1.0,16000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,500100000000.0,0.0,3.0,1.0,0.0,0.0,2.0,0.39999999992,0.0641666666666666,1.994667036049451,0.0,0.0,0,0,1,0.0,6e-06
270946,12,2,1451.4948210730092,1.8177314814814816,1.8178819444444445,0,1.0,3000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93356413000.0,0.0,1.0,1.0,0.0,0.0,2.0,0.6666666664444444,0.1219444444444444,1.9898893354368428,0.0,0.0,1,8,13672,0.0,1.1e-05
273344,19,2,1445.366036350787,0.0203125,1220.5240625,1,0.0,0.0,103226.0,103226000000000.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.2499999999375,0.0,0.1929516805667062,0.0,0.0,0,0,1,0.0,6e-06
274751,3,2,1441.646823387824,9.925567129629629,9.925787037037036,0,1.0,50000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3242716300000.0,0.0,2.0,1.0,0.0,0.0,2.0,0.499999999875,0.2222222222222222,1.9816513761467889,0.0,0.0,0,0,1,0.0,6e-06
275326,7,2,1439.867760887824,2.140914351851852,2.141319444444445,0,5.0,22500.0,0.0,0.0,0.0,0.2,0.0,5.0,5.0,735049911000.0,0.2,4.0,1.0,0.0,1.0,2.0,0.1428571428469387,0.0294444444444444,0.88556982420824,0.0,0.0,0,0,1,0.0,6e-06
276324,7,2,1436.8609553322683,22.13722222222222,22.157291666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.0,6e-06
283784,13,2,1414.796823387824,841.3918402777778,841.3922569444444,0,0.0,0.0,248247.0,248247000000000.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.3333333332962963,0.0,0.4467220440488026,0.0,0.0,0,0,1,0.0,6e-06
284355,14,2,1413.0137794063426,620.0370486111111,620.0373032407407,0,0.0,0.0,62957.0,62956999999999.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999999,0.0,1.9877148181378976,0.0,0.0,0,0,1,0.0,6e-06
284779,5,2,1411.827413665602,1.0964236111111112,1.0967013888888888,0,1.0,50000.0,5030.0,0.100599999999998,0.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999999995,0.0,1.0042191150319049,0.0,0.0,0,0,1,0.0,6e-06
285459,13,2,1409.4661057952314,6.712210648148148,6.713229166666666,0,0.0,0.0,30411.0,30411000000000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49999999975,0.0,1.998103651626928,0.0,0.0,0,0,1,0.0,6e-06
288493,1,2,1396.4398210730094,0.6844328703703704,0.684837962962963,1,1.0,52000.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.329491916232071,0.2,1.0,1.0,0.0,0.0,2.0,0.39999999992,0.1811111111111111,0.2880118404867756,0.0,0.0,0,0,1,0.0,6e-06
288527,28,2,1396.1008974618985,0.3457060185185185,0.3459143518518519,1,2.0,5852.0,2145.0,0.366541353383396,0.0,0.3333333333333333,0.0,3.0,3.0,2.7165080571040496,0.3333333333333333,3.0,0.6666666666666666,0.3333333333333333,0.0,4.0,0.4999999999375,0.0127777777777777,0.4164618098736154,0.0,0.0,0,0,1,0.0,6e-06
290733,22,2,1385.70024931375,1215.753900462963,1215.7541087962964,0,5.0,500000.0,0.0,0.0,0.0,0.8,1.0,5.0,10.0,16032182603999.998,0.6,6.0,1.0,0.8333333333333334,0.0,5.0,0.2380952380839002,0.0141666666666666,1.2502966560352862,0.0,0.0,1,1,13672,0.0,1.6e-05
292237,7,2,1378.6965456100463,2.951863425925926,2.953773148148148,0,1.0,31000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999999,0.0,1.0,0.0,0.0,0,0,1,0.0,6e-06
295312,24,2,1358.4357932952316,5.688159722222222,5.688287037037037,0,8.0,44400.0,13745.0,0.3095720720720651,0.0,0.2222222222222222,0.1111111111111111,7.0,10.0,4.538167114132659,0.2,0.0,0.0,0.0,10.0,8.0,0.444444444419753,0.01,0.8863213022703345,0.0,0.0,2,3,13672,0.0,3.6e-05
296885,22,2,1346.0484321841204,1.304652777777778,1.3049074074074074,0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32573922000.0,0.0,1.0,1.0,0.0,0.0,2.0,0.6666666664444444,0.0575,1.995219785929544,0.0,0.0,0,0,1,0.0,6e-06
297706,7,2,1339.4594044063426,0.7065856481481482,0.707037037037037,1,2.0,40000.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49999999975,0.0,0.3272355414157482,0.0,0.0,0,0,1,0.0,6e-06
297835,6,2,1338.4188025544909,0.6667824074074075,0.667349537037037,1,6.0,51500.0,50216.0,0.9750679611650296,0.0,0.2857142857142857,0.5714285714285714,4.0,17.0,1.0141707886271991,0.4117647058823529,8.0,0.75,0.25,0.0,5.0,0.1923076923002958,0.0152777777777777,1.1448169098997734,0.0,0.0,51,1576,13672,0.0094,6.8e-05
299251,24,2,1325.0032932952315,520.3185069444445,520.3186574074074,0,6.0,98000.0,52441.0,0.5351122448979537,0.0,0.5714285714285714,0.4285714285714285,5.0,10.0,1.8660077420423813,0.4,7.0,0.8571428571428571,0.5714285714285714,0.0,6.0,0.299999999985,0.0097222222222222,1.0667689277403498,0.0,0.0,51,2670,13672,0.0052,4.5e-05
299492,22,2,1322.816765517454,823.0286458333334,823.028900462963,0,1.0,5000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,695940.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999999995,0.1230555555555555,1.989797680872379,0.0,0.0,0,0,1,0.0,6e-06
301679,14,2,1301.9351219989353,0.183287037037037,0.183599537037037,1,0.0,0.0,93269.0,93269000000000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49999999975,0.0,1.8658892128279885,0.0,0.0,0,0,1,0.0,6e-06
301797,28,2,1300.6667423693057,3.921400462962963,3.9217939814814815,0,0.0,0.0,43860.0,43860000000000.0,0.0,0.0,0.0,1.0,3.0,3301969097000.0,0.0,1.0,1.0,0.0,0.0,2.0,0.39999999992,0.0,0.2372155181230322,0.0,0.0,0,0,1,0.0,6e-06
303306,24,2,1284.881638202639,136.15148148148148,136.1520023148148,0,1.0,10000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,326964806000.0,0.0,1.0,1.0,0.0,0.0,2.0,0.6666666664444444,0.0272222222222222,1.9977340516543731,0.0,0.0,0,0,1,0.0,6e-06
303896,16,2,1279.66899931375,1.9123495370370367,1.9126273148148147,0,1.0,10015.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.8393390913348178,0.5,1.0,1.0,1.0,0.0,3.0,0.7499999998125,0.1916666666666666,0.231269078360602,0.0,0.0,32,180,13672,0.0077,5e-05
305098,22,2,1267.577112739676,318.0057986111111,318.00604166666665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.999999999,0.0,1.0,0.0,0.0,35,188,13672,0.0082,4.3e-05
305903,17,2,1259.595828017454,16.84059027777778,16.841967592592592,0,0.0,0.0,9130.0,9130000000000.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49999999975,0.0,0.1788764324089314,0.0,0.0,1,1,13672,0.0,2.2e-05
309480,16,2,1227.7965803322686,461.0280671296296,461.0288888888889,0,0.0,0.0,20809.0,20809000000000.0,0.0,0.0,0.0,5.0,13.0,0.1083771674597999,0.0,1.0,0.0,0.0,4.0,4.0,0.5714285713469388,0.0,0.7891491985203453,0.0,0.0,0,0,1,0.0,6e-06
309612,24,2,1226.830214591528,6.068935185185185,6.0693171296296295,0,1.0,1500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,48415174999.99999,0.0,1.0,1.0,0.0,0.0,2.0,0.6666666664444444,0.0505555555555555,1.9957958929107664,0.0,0.0,1,0,2,0.0,3.6e-05
310233,19,2,1220.9515687581943,1.1890972222222222,1.1895949074074077,0,1.0,10000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,323322642000.0,0.0,1.0,1.0,0.0,0.0,2.0,0.6666666664444444,0.2016666666666666,1.9833344810963436,0.0,0.0,0,0,1,0.0,6e-06
310453,24,2,1219.55399931375,113.7998148148148,113.80015046296296,0,0.0,0.0,49368.0,49368000000000.0,0.0,0.3333333333333333,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.3333333333333333,0.0,2.0,0.3333333332777777,0.0,0.2080402917540356,0.0,0.0,0,0,1,0.0,6e-06
311065,15,2,1213.948675239676,2.212928240740741,2.2131712962962964,0,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999999,0.0,1.0,0.0,0.0,0,0,1,0.0,6e-06
312412,11,2,1201.8310479248612,753.8220601851851,753.8223726851852,0,0.0,0.0,179912.0,179912000000000.0,0.0,0.2857142857142857,0.0,7.0,9.0,0.0,0.2222222222222222,7.0,0.0,0.2857142857142857,0.0,3.0,0.2142857142704081,0.0,0.60968725302021,0.0,0.0,1,0,2,0.0,3.6e-05
313793,7,2,1189.7478766285649,886.8752662037037,886.8766550925926,0,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999999,0.0,1.0,0.0,0.0,0,0,1,0.0,6e-06
317703,15,2,1171.744763202639,1.984108796296296,1.9844328703703704,0,1.0,97000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3121565846000.0,1.0,1.0,1.0,1.0,0.0,2.0,0.6666666664444444,0.0555555555555555,1.995381062355658,0.0,0.0,3,2,13672,0.0082,3.2e-05
318116,11,2,1168.8691382026389,5.107488425925926,5.108287037037037,0,3.0,70000.0,0.0,0.0,0.0,0.3333333333333333,1.0,3.0,6.0,1631330000000.0,0.0,6.0,1.0,0.0,0.0,4.0,0.2666666666488889,0.0330555555555555,0.2863536784626755,0.0,0.0,0,0,1,0.0,6e-06
323901,22,2,1124.9134090359723,3.1783217592592594,3.1785185185185183,0,6.0,2468000.0,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,5.0,10.0,400.75689120299626,0.2,6.0,1.0,0.5,0.0,8.0,0.3809523809342404,0.0155555555555555,0.5390759900607864,0.0,0.0,8,15,13672,0.0038,5.2e-05
328388,3,2,1104.702112739676,5.715555555555556,5.715856481481482,0,69.0,1820346.0,0.0,0.0,0.0,0.463768115942029,0.4057971014492754,18.0,57.0,59055383679999.99,0.4736842105263157,62.0,1.0,0.3870967741935484,0.0,6.0,0.0319148936168515,0.0086111111111111,3.940567165994365,0.0,0.0,1,0,2,0.0,3.6e-05
331578,8,2,1087.4926104248611,673.296261574074,673.2964467592593,0,2.0,100000.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3230995401000.0,0.0,2.0,1.0,0.0,0.0,2.0,0.3333333332777777,0.0288888888888888,0.3009448938202673,0.0,0.0,0,0,1,0.0,6e-06
332658,19,2,1081.8144969989353,3.807511574074074,3.8078125,0,1.0,1700.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,51799999999.99999,0.0,1.0,1.0,0.0,0.0,2.0,0.6666666664444444,0.0275,1.9977109561960251,0.0,0.0,13,406,13672,0.0119,1.2e-05
339242,7,2,1046.970064128565,368.1320601851852,368.1323263888889,0,5.0,1657.0,0.0,0.0,0.0,0.4,0.0,4.0,6.0,105590658759.99998,0.5,4.0,1.0,0.5,0.0,6.0,0.3999999999733333,0.0258333333333333,0.348853214797631,0.0,0.0,1,1,3,0.0,2.7e-05
340138,18,2,1042.8640108878242,0.1675231481481481,0.1678009259259259,1,12.0,82905.0,74319.0,0.8964356793920644,0.0,0.0666666666666666,0.0666666666666666,12.0,17.0,1.0982091044863134,0.0588235294117647,0.0,0.0,0.0,15.0,5.0,0.178571428565051,0.0191666666666666,1.391339355358176,0.0,0.0,2,6,13672,0.0,3.4e-05
341279,12,2,1037.3620664433795,0.3763773148148148,0.3765393518518518,1,0.0,0.0,70143.0,70142999999999.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49999999975,0.0,1.9055390756812192,0.0,0.0,24,393,13672,0.0085,3.4e-05
341477,3,2,1036.4789298693056,412.6906944444444,412.69094907407407,0,0.0,0.0,38133.0,38133000000000.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9999999996666666,0.0,0.1792414600987211,0.0,0.0,0,0,1,0.0,6e-06
342561,7,2,1030.7003419063426,0.7298958333333333,0.7304282407407408,1,4.0,162900.0,83867.0,0.5148373235113536,0.0,0.1111111111111111,0.0,8.0,9.0,1.9008990656476084,0.0,3.0,0.0,0.3333333333333333,6.0,7.0,0.4374999999726562,0.0197222222222222,0.632857564320376,0.0,0.0,0,0,1,0.0,6e-06
348284,24,2,1001.999589591528,1.0015162037037038,1.001875,0,1.0,5000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,162619517000.0,0.0,1.0,1.0,0.0,0.0,2.0,0.6666666664444444,0.1897222222222222,1.9843138155552749,0.0,0.0,0,0,1,0.0,6e-06
348632,19,2,1000.6450062581944,0.0439351851851851,0.0441666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.982924814100799,0.0,0.0,0,0,1,0.0,6e-06
350275,3,2,993.8811173693056,0.0227662037037037,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,128999999999999.98,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333332222222,0.0,2.932027193647274,0.0,0.0,3,0,4,0.0,7.3e-05
354735,12,2,996.6574946841204,359.9112731481481,359.9112731481481,0,2.0,210000.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,6820234957589.999,0.0,0.0,0.0,0.0,3.0,4.0,0.5714285713469388,1.011388888888889,0.3066962003748509,0.0,0.0,0,0,1,0.0,6e-06
355514,6,2,994.5340687581944,239.05690972222223,239.05739583333332,0,1.0,25000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999999,0.0,1.0,0.0,0.0,0,0,1,0.0,6e-06
356045,11,2,991.956152091528,10.00986111111111,10.010173611111112,0,2.0,100000.0,0.0,0.0,0.0,0.5,1.0,2.0,2.0,3188359203000.0,0.5,2.0,1.0,0.5,0.0,2.0,0.3333333332777777,0.0502777777777777,0.7430452384689312,0.0,0.0,0,0,1,0.0,6e-06
356397,16,2,990.5530270915278,0.7927546296296296,0.7935300925925926,1,0.0,0.0,430.0,430000000000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.999999999,0.0,1.1363860555961094,0.0,0.0,8,80,13672,0.0082,2.6e-05
359781,17,2,983.8605965359724,0.0181944444444444,0.0181944444444444,1,1.0,100000.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3279199999999.9995,0.5,2.0,1.0,1.0,0.0,4.0,0.79999999984,10.305277777777778,1.9022317464278116,0.0,0.0,0,0,1,0.0,6e-06
360882,3,2,983.8441266285648,0.022349537037037,0.022349537037037,1,4.0,30500.0,0.0,0.0,0.0,0.0,0.5,4.0,4.0,981639015000.0,0.0,4.0,1.0,0.0,0.0,5.0,0.4166666666319444,0.0322222222222222,0.7877722070956485,0.0,0.0,0,0,1,0.0,6e-06
361053,13,2,983.8423326470834,0.0236689814814814,0.0236689814814814,1,4.0,15200.0,61160.0,4.023684210526051,0.0,0.0833333333333333,0.0,11.0,13.0,0.3644067796608625,0.0769230769230769,12.0,0.3333333333333333,0.0833333333333333,0.0,14.0,0.4827586206730083,0.0597222222222222,0.8064684745499457,0.0,0.0,0,0,1,0.0,6e-06
361908,8,2,983.8310594989352,0.0289699074074074,0.0289699074074074,1,6.0,22600.0,0.0,0.0,0.0,0.3333333333333333,0.0,6.0,27.0,4.256313131295218,0.2222222222222222,6.0,1.0,0.3333333333333333,0.0,10.0,0.3846153846005917,0.0225,1.0985738036846455,0.0,0.0,0,0,1,0.0,6e-06
362020,11,2,983.8279807952316,0.0284027777777777,0.0284027777777777,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.999999999,0.0,0.0,0.0,0.0,0,0,1,0.0,6e-06
362035,22,2,983.8278650544908,0.0284953703703703,0.0284953703703703,1,0.0,0.0,31913.0,31913000000000.0,0.0,0.625,0.0,7.0,12.0,0.0,0.75,8.0,0.0,0.625,0.0,4.0,0.249999999984375,0.0,0.820392060048141,0.0,0.0,10,18,13672,0.005,6.2e-05
363884,21,2,983.8068349618982,1.0340972222222222,1.0341087962962965,0,0.0,0.0,3734.0,3734000000000.0,0.0,0.0,0.0,1.0,9.0,0.9177281341602824,0.0,4.0,0.25,0.0,0.0,4.0,0.4444444443950617,0.0,0.4306986440470119,0.0,0.0,0,0,1,0.0,6e-06
364012,7,2,983.8058858878242,1.0361342592592593,1.0361342592592593,0,1.0,10000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999999,0.0,1.0,0.0,0.0,0,0,1,0.0,6e-06
364895,11,2,983.7931544063426,1.0327083333333331,1.0327083333333331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.999999999,0.0,0.0,0.0,0.0,0,0,1,0.0,6e-06
