user_id,true_label,risk_score,prob_lightgbm,prob_xgboost,prob_catboost,prob_randomforest,prob_isolationforest
946268,0,0.4872,0.397,0.4097,0.698,0.8851,0.2417
912945,0,0.4871,0.4927,0.4951,0.4682,0.7587,0.0604
706248,0,0.487,0.4873,0.5374,0.4202,0.7379,0.1434
969559,1,0.4868,0.3714,0.5375,0.5643,0.5582,0.2169
449070,0,0.4867,0.616,0.3282,0.5273,0.7782,0.2492
974693,0,0.4866,0.5392,0.4324,0.4886,0.6182,0.3558
813880,0,0.4865,0.4755,0.3726,0.6452,0.7675,0.2895
238583,0,0.4862,0.4481,0.5449,0.4566,0.6204,0.2238
126024,0,0.4857,0.509,0.476,0.4672,0.4422,0.1766
846543,0,0.4855,0.4373,0.5619,0.4458,0.8714,0.1007
552697,0,0.4854,0.4599,0.4811,0.521,0.7489,0.5193
566074,0,0.4849,0.6155,0.4319,0.388,0.7429,0.3726
983309,0,0.4845,0.5216,0.4027,0.5417,0.8077,0.1568
618623,1,0.4844,0.4939,0.3548,0.6375,0.5463,0.5525
735545,0,0.4841,0.488,0.5381,0.4081,0.8115,0.0977
729216,0,0.484,0.508,0.4008,0.5592,0.4982,0.397
982786,0,0.4838,0.5076,0.3613,0.6101,0.8401,0.1053
878131,0,0.4837,0.5257,0.4701,0.4469,0.6409,0.0858
952624,0,0.4834,0.4395,0.3833,0.6654,0.8242,0.2461
977918,0,0.4834,0.5477,0.2542,0.696,0.7677,0.4186
964616,0,0.483,0.4847,0.4292,0.5482,0.7205,0.4957
133167,0,0.4829,0.5127,0.3733,0.5848,0.7173,0.1916
859546,0,0.4829,0.4753,0.5258,0.4355,0.8038,0.1369
968178,1,0.4828,0.5379,0.453,0.4505,0.7616,0.1814
898335,0,0.4827,0.4528,0.3794,0.6512,0.7245,0.2168
748863,0,0.4827,0.568,0.3444,0.5523,0.6021,0.0764
997660,0,0.4825,0.484,0.4183,0.5617,0.6653,0.0545
991580,0,0.4821,0.475,0.3824,0.6175,0.5458,0.2119
186507,0,0.4819,0.4764,0.4162,0.5717,0.6326,0.3343
600779,0,0.4818,0.5053,0.5032,0.4231,0.7772,0.0773
119976,0,0.4815,0.5171,0.4079,0.5301,0.7969,0.1218
855615,0,0.4815,0.4005,0.4351,0.6406,0.7834,0.0972
937893,0,0.4814,0.3768,0.5536,0.5178,0.6423,0.0931
976758,0,0.4814,0.5177,0.3931,0.5479,0.5694,0.184
373119,0,0.4814,0.5109,0.523,0.3891,0.7677,0.323
877159,0,0.4814,0.4562,0.4494,0.5521,0.7405,0.2078
547320,0,0.4806,0.36,0.5379,0.5562,0.7867,0.0543
886243,0,0.4806,0.4835,0.3339,0.6639,0.4075,0.8158
978787,0,0.4805,0.4696,0.4486,0.5335,0.7768,0.0778
933562,0,0.4805,0.4161,0.3876,0.679,0.5537,0.352
589178,0,0.4804,0.4567,0.508,0.4729,0.9032,0.1204
978395,0,0.4802,0.4205,0.3262,0.7513,0.6668,0.2218
128603,0,0.4801,0.4324,0.4939,0.5202,0.8664,0.0942
969358,0,0.4799,0.4196,0.2798,0.8109,0.8414,0.4238
975036,0,0.4797,0.4876,0.431,0.5308,0.4806,0.4673
45892,0,0.4796,0.5598,0.2583,0.6621,0.6869,0.6167
422647,0,0.4795,0.494,0.5722,0.3406,0.8404,0.0308
959230,1,0.4792,0.4645,0.4076,0.5879,0.6429,0.1682
904383,0,0.4791,0.4311,0.4475,0.5781,0.6642,0.1184
1002338,0,0.479,0.4952,0.3342,0.6432,0.7437,0.0637
962561,0,0.4788,0.4853,0.3595,0.6224,0.7171,0.2231
836641,0,0.4787,0.4747,0.4443,0.5264,0.3453,0.4912
964145,0,0.4785,0.5208,0.5663,0.3111,0.4736,0.1304
149677,0,0.4784,0.4176,0.3722,0.6893,0.7495,0.2027
751686,0,0.4784,0.4395,0.5159,0.477,0.8197,0.0439
601035,0,0.4783,0.3947,0.4387,0.6322,0.6452,0.6928
974130,0,0.4782,0.3551,0.4961,0.6073,0.7478,0.2116
344573,0,0.4782,0.4389,0.4043,0.6205,0.6083,0.3586
982315,1,0.478,0.5121,0.3845,0.5538,0.7288,0.1381
986398,0,0.4775,0.5301,0.4002,0.5093,0.8167,0.0626
709873,0,0.4772,0.4422,0.3806,0.6436,0.7947,0.1671
952385,0,0.477,0.5623,0.3128,0.5799,0.7553,0.2224
447028,0,0.4769,0.4948,0.4227,0.5227,0.7072,0.1264
697963,0,0.4769,0.5314,0.3856,0.5244,0.64,0.2572
1000318,0,0.4767,0.5012,0.4302,0.5043,0.7962,0.1516
589364,0,0.4766,0.3724,0.3748,0.7362,0.8395,0.2061
728859,0,0.4765,0.4379,0.4071,0.6123,0.6964,0.4626
977907,0,0.4761,0.4764,0.3446,0.6432,0.813,0.0637
986987,0,0.476,0.4622,0.5081,0.4504,0.6319,0.0729
163003,0,0.4759,0.6487,0.208,0.6027,0.4493,0.6968
853835,0,0.4758,0.4301,0.4261,0.5952,0.6974,0.1141
553105,0,0.4756,0.476,0.4844,0.462,0.8235,0.0718
982310,0,0.4756,0.398,0.4167,0.6469,0.6025,0.2761
988102,0,0.4748,0.542,0.3654,0.5297,0.4384,0.1177
29723,0,0.4747,0.492,0.3814,0.5714,0.7109,0.5272
791035,0,0.4745,0.4433,0.4773,0.5083,0.6172,0.5242
837357,0,0.4744,0.463,0.4182,0.5593,0.6631,0.276
991445,0,0.4744,0.4191,0.3257,0.733,0.8389,0.2582
954315,0,0.4743,0.5421,0.2517,0.674,0.5304,0.7982
404505,1,0.4729,0.4309,0.4699,0.5277,0.8571,0.1004
480322,0,0.4726,0.378,0.414,0.6648,0.8087,0.2147
928423,1,0.4723,0.49,0.3474,0.6091,0.8072,0.2047
458952,0,0.4722,0.572,0.2399,0.6448,0.7724,0.5759
917537,0,0.472,0.4134,0.4432,0.5808,0.6249,0.1866
954827,1,0.4716,0.4496,0.3681,0.6305,0.8721,0.3165
465060,0,0.4716,0.4627,0.5149,0.4256,0.8242,0.0629
829150,0,0.4712,0.4764,0.4714,0.4626,0.6225,0.0205
744767,0,0.4711,0.5603,0.3102,0.5647,0.7029,0.1137
682037,0,0.4711,0.4747,0.4053,0.5495,0.8213,0.212
103146,0,0.471,0.4347,0.5476,0.4163,0.592,0.4626
970072,0,0.471,0.4632,0.427,0.5355,0.8294,0.0772
670980,0,0.4707,0.4475,0.4685,0.5008,0.7213,0.031
977360,0,0.4702,0.4603,0.4466,0.5114,0.7724,0.0783
576032,0,0.47,0.4589,0.5497,0.3797,0.7813,0.2338
477802,0,0.4692,0.4141,0.3774,0.6544,0.7839,0.1905
939186,0,0.4692,0.4723,0.4721,0.4601,0.7594,0.1883
905696,1,0.4689,0.4504,0.4017,0.5766,0.7241,0.092
325910,0,0.4687,0.5233,0.326,0.5824,0.8152,0.2614
983601,0,0.4686,0.4983,0.3133,0.6296,0.6826,0.3191
639605,0,0.4685,0.4795,0.4331,0.4985,0.6357,0.2589
42203,0,0.4685,0.4236,0.3216,0.7118,0.7042,0.7785
961336,0,0.4683,0.447,0.4226,0.5519,0.6622,0.1672
540982,0,0.4674,0.4627,0.5033,0.4256,0.8218,0.061
838575,0,0.4673,0.3485,0.4703,0.6102,0.6689,0.3771
982739,0,0.4672,0.4019,0.4737,0.5388,0.6724,0.1817
497811,0,0.4672,0.4324,0.4525,0.5279,0.8699,0.1093
647570,0,0.467,0.4341,0.4541,0.5229,0.8651,0.1024
735386,0,0.467,0.4213,0.5435,0.4243,0.6054,0.044
947291,1,0.4663,0.5022,0.4794,0.4028,0.6974,0.2609
987385,0,0.4662,0.3357,0.5234,0.5543,0.5007,0.1198
912405,0,0.4661,0.3278,0.421,0.6955,0.5954,0.3415
49160,0,0.4661,0.5236,0.5407,0.2966,0.4703,0.1435
965776,0,0.466,0.437,0.5147,0.4379,0.7269,0.1449
117647,0,0.4658,0.5496,0.3084,0.5617,0.7178,0.2355
535155,0,0.465,0.4329,0.4587,0.5115,0.76,0.3108
252931,0,0.465,0.4409,0.3813,0.6009,0.6197,0.2202
905409,0,0.4649,0.4178,0.3812,0.6299,0.7573,0.1559
966419,1,0.464,0.4679,0.3657,0.584,0.5064,0.7452
833630,0,0.4631,0.5097,0.3944,0.4914,0.7134,0.0411
736486,0,0.4628,0.4479,0.5147,0.4128,0.8342,0.0748
533584,0,0.4627,0.35,0.4925,0.5636,0.6205,0.2777
736542,0,0.4623,0.4257,0.3849,0.6061,0.8552,0.102
754994,1,0.462,0.4978,0.3948,0.5021,0.5846,0.293
819427,0,0.4619,0.4492,0.4537,0.4868,0.801,0.101
991361,0,0.4617,0.426,0.4897,0.4687,0.6068,0.22
320489,0,0.4617,0.4282,0.3607,0.6318,0.7784,0.1208
972478,0,0.4616,0.4649,0.3456,0.6051,0.7098,0.0963
894867,0,0.4615,0.5612,0.3765,0.4442,0.7549,0.1099
225440,0,0.4613,0.4627,0.471,0.4452,0.8193,0.0994
711577,0,0.4612,0.5253,0.36,0.5095,0.7521,0.418
121302,0,0.4612,0.4759,0.3609,0.5704,0.7754,0.1123
888668,0,0.4607,0.4576,0.4435,0.485,0.7107,0.3718
701489,0,0.4605,0.4142,0.4841,0.4865,0.8975,0.1016
426052,0,0.4604,0.4522,0.44,0.4952,0.6778,0.4012
977537,0,0.4602,0.4285,0.4794,0.4736,0.7851,0.1427
603193,0,0.4601,0.3751,0.4389,0.592,0.807,0.117
691821,0,0.4596,0.4273,0.4698,0.4854,0.5673,0.1575
965270,0,0.4594,0.5249,0.2111,0.6953,0.6347,0.228
610201,0,0.4592,0.5139,0.278,0.6221,0.7446,0.3381
971458,0,0.4589,0.4104,0.5658,0.3805,0.5345,0.0678
857749,0,0.4587,0.3926,0.442,0.5612,0.6125,0.0167
992553,0,0.4587,0.4294,0.4065,0.5608,0.7185,0.1228
952686,0,0.4585,0.4887,0.3644,0.5403,0.796,0.3401
937906,0,0.4584,0.4687,0.4157,0.4988,0.6608,0.1858
965340,0,0.4583,0.4883,0.4345,0.4498,0.7163,0.2444
966939,0,0.4583,0.5376,0.3254,0.5284,0.3915,0.1499
284177,0,0.4583,0.4166,0.4561,0.5118,0.3417,0.2339
952689,0,0.4582,0.5358,0.3787,0.4617,0.7446,0.1362
997440,1,0.4579,0.5114,0.4497,0.4001,0.7032,0.1024
725006,0,0.4577,0.5038,0.4805,0.3691,0.8092,0.0728
966367,0,0.4576,0.4997,0.4215,0.4498,0.7302,0.2214
984119,0,0.4576,0.386,0.3927,0.629,0.7044,0.1904
996146,1,0.4574,0.3779,0.4951,0.5068,0.6559,0.1257
932889,0,0.4573,0.4099,0.3885,0.6036,0.8286,0.1059
944889,0,0.4573,0.3836,0.4188,0.5972,0.5721,0.0353
659691,0,0.457,0.5362,0.2408,0.6344,0.7036,0.5059
447555,0,0.4567,0.3695,0.3876,0.6529,0.8877,0.2284
991230,1,0.4567,0.4836,0.4343,0.4504,0.6251,0.116
668872,0,0.4567,0.5234,0.3315,0.5327,0.793,0.4249
568734,0,0.4565,0.4097,0.4632,0.5048,0.7153,0.0693
989309,0,0.456,0.5314,0.328,0.5246,0.495,0.0752
973257,0,0.4557,0.3762,0.3132,0.7368,0.6616,0.2551
765620,0,0.4553,0.384,0.4912,0.4966,0.8491,0.0538
629998,0,0.455,0.3836,0.3924,0.6232,0.6798,0.0782
971125,0,0.4549,0.3454,0.403,0.657,0.8838,0.0822
875349,0,0.4549,0.4913,0.4388,0.4284,0.7639,0.0738
146056,0,0.4544,0.4042,0.3785,0.6133,0.8125,0.1525
900403,1,0.4544,0.4349,0.4449,0.4894,0.5242,0.1187
841448,0,0.4539,0.3792,0.414,0.597,0.6046,0.0757
915599,0,0.4537,0.4631,0.4486,0.4469,0.6799,0.2501
209462,0,0.4534,0.5107,0.4088,0.4375,0.7874,0.6452
841199,0,0.4532,0.4422,0.3375,0.6142,0.5234,0.2228
816163,0,0.4525,0.4266,0.4195,0.5256,0.787,0.0554
911515,0,0.4525,0.4071,0.3888,0.5895,0.6526,0.1347
1002587,0,0.4521,0.4773,0.4228,0.4568,0.5375,0.0938
954802,0,0.4521,0.4007,0.3189,0.686,0.8463,0.1981
812329,0,0.4521,0.3845,0.4205,0.5759,0.7306,0.1907
985884,0,0.4517,0.4266,0.3687,0.5884,0.6138,0.2616
926790,0,0.4516,0.4404,0.427,0.4956,0.4859,0.6591
961213,1,0.4516,0.4281,0.3308,0.6349,0.8265,0.2868
830020,0,0.4513,0.4379,0.3887,0.547,0.6733,0.3753
73972,0,0.451,0.4501,0.2304,0.7343,0.7582,0.4019
900511,0,0.4509,0.4451,0.3106,0.6373,0.6186,0.3768
499960,0,0.4508,0.461,0.3975,0.5049,0.6118,0.5202
956602,0,0.4505,0.4139,0.2582,0.7422,0.8025,0.3203
755336,0,0.4502,0.421,0.431,0.5097,0.7832,0.1766
697082,0,0.45,0.4682,0.4162,0.469,0.6958,0.0454
821553,0,0.45,0.3133,0.3702,0.722,0.8012,0.1113
967975,0,0.4499,0.3625,0.4233,0.5918,0.7149,0.1066
974152,0,0.4498,0.4902,0.4693,0.3725,0.7476,0.0939
905969,1,0.4494,0.3527,0.409,0.6207,0.6956,0.2451
997986,0,0.4493,0.5617,0.3286,0.4622,0.664,0.0691
901765,0,0.4491,0.4057,0.4866,0.4535,0.7992,0.0554
731811,0,0.449,0.5197,0.3134,0.5334,0.7781,0.2547
920460,0,0.4485,0.4597,0.4127,0.4788,0.6501,0.1329
921095,0,0.4483,0.4666,0.4522,0.4189,0.5265,0.3495
978323,0,0.4482,0.4668,0.3623,0.5338,0.4836,0.1014
993030,0,0.4479,0.4695,0.2827,0.6318,0.7303,0.0623
946954,0,0.4479,0.3831,0.4063,0.5808,0.8567,0.3664
155690,0,0.4479,0.4925,0.2933,0.5893,0.6532,0.3218
871826,0,0.4479,0.37,0.4905,0.489,0.8119,0.074
503081,0,0.4477,0.3355,0.4427,0.5927,0.6534,0.0352
960958,0,0.4476,0.3427,0.5208,0.4833,0.5955,0.1369
398205,0,0.4476,0.395,0.4502,0.5085,0.6519,0.1458
659540,0,0.4473,0.4161,0.4237,0.5149,0.6877,0.179
956187,0,0.4472,0.3291,0.4333,0.6113,0.6519,0.2094
701769,0,0.447,0.4277,0.494,0.4091,0.8202,0.0735
172882,0,0.4469,0.5027,0.2563,0.6207,0.5053,0.5683
403222,0,0.4468,0.4639,0.4464,0.4245,0.7488,0.2074
938676,0,0.4467,0.3249,0.4145,0.6388,0.7285,0.291
303977,0,0.4464,0.5591,0.3927,0.3732,0.5635,0.5607
647672,0,0.4461,0.4645,0.3482,0.5474,0.5458,0.283
924326,0,0.446,0.3786,0.5409,0.4065,0.6291,0.1078
949722,0,0.4459,0.3759,0.3983,0.5933,0.7256,0.3481
921272,0,0.4459,0.3912,0.4128,0.5552,0.7718,0.0567
982683,0,0.4456,0.4773,0.3538,0.5223,0.5286,0.2032
946887,0,0.4455,0.442,0.3886,0.5215,0.6746,0.2653
935101,0,0.4454,0.4469,0.3393,0.5785,0.7714,0.1545
374054,0,0.4453,0.4122,0.3129,0.6554,0.7079,0.2399
966175,0,0.4449,0.3768,0.3637,0.633,0.7934,0.4289
892190,0,0.4449,0.4832,0.2645,0.6273,0.6938,0.3977
970469,0,0.4441,0.4285,0.4558,0.4469,0.4033,0.15
998239,0,0.4441,0.4153,0.4429,0.4801,0.6933,0.0199
980003,0,0.444,0.4695,0.2719,0.6318,0.7264,0.0637
817136,0,0.444,0.5073,0.4134,0.4027,0.6964,0.066
123538,0,0.4439,0.3676,0.3111,0.7084,0.8156,0.6091
381691,0,0.4439,0.4347,0.4081,0.5,0.7203,0.1267
135666,0,0.4438,0.5225,0.2195,0.6325,0.6415,0.385
616534,0,0.4438,0.3979,0.4504,0.4911,0.6489,0.0641
631466,0,0.4435,0.3842,0.467,0.4861,0.8593,0.0536
340406,0,0.4435,0.4949,0.4615,0.3545,0.6515,0.2376
949139,0,0.4434,0.4083,0.3618,0.5907,0.6043,0.1602
682439,0,0.443,0.3988,0.4983,0.4256,0.7633,0.0604
509734,0,0.4426,0.4652,0.3713,0.5046,0.786,0.0612
970440,0,0.4426,0.388,0.3593,0.6165,0.8249,0.2576
912710,0,0.4424,0.4857,0.3601,0.4927,0.6661,0.2827
424001,0,0.4422,0.5062,0.3662,0.4583,0.7252,0.2097
979503,0,0.4422,0.3811,0.4199,0.5457,0.6689,0.0499
259631,0,0.4417,0.5292,0.217,0.6196,0.6852,0.3329
889090,0,0.4415,0.4757,0.3837,0.4715,0.8238,0.0911
76991,0,0.4414,0.5099,0.2776,0.5648,0.5869,0.4443
97645,0,0.4413,0.4688,0.2936,0.5952,0.5469,0.5315
928750,1,0.4409,0.3666,0.4066,0.5766,0.2414,0.2043
825196,0,0.4406,0.4052,0.285,0.6836,0.5188,0.0657
910239,0,0.4405,0.4909,0.3004,0.5562,0.5892,0.2447
714282,0,0.4404,0.4744,0.4803,0.345,0.5561,0.17
26202,0,0.4404,0.5021,0.5405,0.233,0.5116,0.2008
659597,0,0.4403,0.4617,0.277,0.6222,0.6038,0.1474
997103,0,0.4403,0.4116,0.3189,0.6306,0.7596,0.057
910593,0,0.4402,0.4309,0.2879,0.6463,0.8134,0.212
970671,0,0.4401,0.4004,0.3764,0.5702,0.6096,0.1288
335368,0,0.4399,0.4965,0.3534,0.4789,0.7193,0.094
764818,0,0.4398,0.4207,0.4701,0.4232,0.8299,0.0559
382536,0,0.4396,0.4706,0.3459,0.5198,0.7805,0.0706
288163,0,0.4395,0.4629,0.3608,0.5098,0.7796,0.1565
283260,0,0.4394,0.4364,0.5001,0.3638,0.6072,0.2381
836481,0,0.4394,0.3323,0.4048,0.6163,0.6096,0.1125
891279,0,0.4394,0.3523,0.2894,0.7398,0.781,0.4395
616453,0,0.439,0.4354,0.4913,0.3747,0.6232,0.1761
177993,0,0.439,0.4491,0.462,0.3953,0.7658,0.1729
205965,0,0.439,0.3664,0.4635,0.4969,0.6375,0.081
446612,0,0.438,0.4163,0.4741,0.417,0.758,0.0982
213368,0,0.4374,0.4042,0.2454,0.7244,0.5773,0.5467
287387,0,0.437,0.4277,0.4247,0.4629,0.693,0.2108
42690,0,0.4368,0.3723,0.2627,0.7399,0.8196,0.4374
617067,0,0.4363,0.3534,0.4513,0.519,0.6583,0.0456
583377,0,0.4363,0.3988,0.4798,0.4256,0.7615,0.0625
797254,0,0.4362,0.3412,0.327,0.6939,0.7766,0.186
990116,0,0.4362,0.2962,0.609,0.3875,0.7398,0.0787
583984,0,0.4359,0.3426,0.3741,0.6308,0.8475,0.1273
421404,0,0.4359,0.4131,0.2921,0.648,0.659,0.3821
877377,0,0.4358,0.3142,0.3838,0.653,0.7101,0.3181
998220,0,0.4354,0.3463,0.4857,0.4806,0.5942,0.0654
982922,0,0.4354,0.4216,0.3348,0.5803,0.8252,0.0612
941448,0,0.4353,0.3971,0.3219,0.6276,0.4765,0.1638
756803,0,0.435,0.264,0.4743,0.5969,0.7443,0.1924
973150,0,0.435,0.4023,0.4239,0.4888,0.5348,0.0909
182266,0,0.4345,0.3839,0.3778,0.569,0.6381,0.5194
858905,0,0.4342,0.4786,0.1447,0.7496,0.3998,0.6796
876864,0,0.4341,0.4972,0.2968,0.5304,0.6684,0.1474
790895,0,0.4339,0.3591,0.3695,0.6086,0.8285,0.0624
863779,0,0.4338,0.4712,0.2306,0.647,0.4269,0.6051
835962,0,0.4338,0.4245,0.3436,0.56,0.558,0.5254
828667,0,0.4335,0.3189,0.498,0.4925,0.5263,0.3402
176212,0,0.4332,0.5503,0.32,0.4307,0.5746,0.1179
803082,0,0.4331,0.4176,0.4757,0.3963,0.4951,0.0852
889827,0,0.4329,0.3684,0.418,0.5313,0.7346,0.2669
39392,0,0.4328,0.4452,0.3189,0.5624,0.7904,0.1388
903352,0,0.4318,0.3895,0.3612,0.5741,0.7805,0.0908
955990,0,0.4312,0.4772,0.3694,0.4516,0.5958,0.066
998565,0,0.4311,0.345,0.3937,0.5852,0.7002,0.1942
482780,0,0.4309,0.4127,0.272,0.6565,0.7902,0.2003
20423,0,0.4309,0.3155,0.3078,0.732,0.6748,0.8146
444257,0,0.4302,0.4177,0.2556,0.6689,0.5406,0.8804
621047,0,0.43,0.4071,0.3477,0.5631,0.7624,0.3526
106021,0,0.4299,0.3453,0.4589,0.4969,0.661,0.0894
68107,0,0.4299,0.4391,0.2868,0.6008,0.5855,0.4536
641947,0,0.4299,0.5213,0.3695,0.3916,0.5789,0.1034
45507,0,0.4294,0.3967,0.4021,0.5038,0.5892,0.1746
961563,0,0.4294,0.4081,0.404,0.4871,0.7494,0.1371
987315,0,0.4293,0.4473,0.4116,0.4282,0.7689,0.1115
957817,0,0.4293,0.4131,0.3502,0.5498,0.7414,0.0582
880656,0,0.4288,0.3837,0.3907,0.5329,0.5082,0.2244
675825,0,0.4287,0.3828,0.3303,0.6112,0.7269,0.066
750848,0,0.4286,0.4144,0.4208,0.4551,0.7842,0.0542
92025,0,0.4286,0.4658,0.3862,0.4351,0.4497,0.1691
957892,0,0.4286,0.3499,0.4086,0.5511,0.6323,0.2573
391217,0,0.4285,0.4138,0.3663,0.5255,0.7239,0.1873
535878,0,0.4283,0.4145,0.4116,0.4657,0.7554,0.1818
415265,0,0.4282,0.465,0.4344,0.3726,0.6832,0.2084
997666,0,0.4282,0.4625,0.4409,0.3673,0.5048,0.0502
663560,0,0.428,0.3827,0.2559,0.7045,0.8364,0.5376
697378,0,0.4271,0.4114,0.3739,0.5138,0.6475,0.0547
344459,0,0.4271,0.4756,0.3067,0.5199,0.679,0.3495
622557,0,0.4264,0.3923,0.3446,0.5726,0.8373,0.2033
727490,0,0.4263,0.3793,0.2778,0.6746,0.6405,0.6064
498615,0,0.4261,0.458,0.3288,0.5099,0.7302,0.1793
638221,0,0.4259,0.4389,0.3094,0.5578,0.4874,0.126
580669,0,0.4255,0.3127,0.3893,0.6115,0.6272,0.5729
281129,1,0.4252,0.4304,0.2519,0.6402,0.6223,0.2271
872179,0,0.4251,0.4119,0.3307,0.5616,0.6968,0.1756
192152,0,0.4247,0.4407,0.3005,0.563,0.7165,0.2835
16153,0,0.4247,0.4515,0.2899,0.563,0.7929,0.1649
17941,0,0.4246,0.3934,0.2586,0.6758,0.6343,0.2369
411800,0,0.4245,0.4333,0.3916,0.4544,0.6916,0.0317
585997,0,0.4244,0.4335,0.3565,0.4988,0.7511,0.0586
388032,1,0.4239,0.4211,0.4065,0.4482,0.6392,0.0727
952723,0,0.4238,0.4363,0.4139,0.4196,0.7277,0.2126
926224,0,0.4234,0.3626,0.3325,0.615,0.6306,0.1625
990983,0,0.4234,0.375,0.2916,0.652,0.7758,0.2246
939369,0,0.4233,0.371,0.2743,0.6787,0.5759,0.2975
898826,0,0.4232,0.2735,0.4553,0.5677,0.5826,0.3451
217457,0,0.4227,0.3854,0.416,0.4762,0.8664,0.1264
978129,0,0.4225,0.4103,0.4291,0.4276,0.6927,0.092
819171,0,0.4225,0.3872,0.4317,0.4535,0.7572,0.0553
995805,0,0.4222,0.3956,0.4276,0.4468,0.8248,0.1464
614808,0,0.4221,0.3996,0.3378,0.5573,0.7873,0.1027
895439,0,0.422,0.3831,0.313,0.6093,0.5594,0.2961
989889,0,0.422,0.3588,0.3744,0.5606,0.6802,0.2131
601611,0,0.4219,0.4022,0.3374,0.5539,0.8078,0.0796
967434,0,0.4211,0.4504,0.3077,0.5289,0.7508,0.1173
533087,0,0.421,0.3988,0.4472,0.4135,0.4862,0.3565
868941,0,0.4198,0.4238,0.4166,0.4173,0.7367,0.1391
597589,0,0.4197,0.392,0.3398,0.5556,0.5502,0.2086
969438,0,0.4192,0.4169,0.2651,0.619,0.4822,0.1545
964327,1,0.4192,0.4149,0.3362,0.5298,0.6407,0.1191
883639,0,0.4192,0.3295,0.3933,0.5632,0.5698,0.3772
865921,0,0.4191,0.3935,0.4607,0.3963,0.5413,0.0794
197399,0,0.4189,0.387,0.3281,0.5743,0.6379,0.2208
841079,0,0.4189,0.3172,0.3544,0.6276,0.8072,0.2245
948054,0,0.4182,0.4062,0.3492,0.5206,0.712,0.243
927781,0,0.4181,0.4538,0.3701,0.4335,0.5908,0.1626
362176,1,0.418,0.4105,0.3349,0.5327,0.5184,0.3448
974824,0,0.4176,0.3873,0.211,0.7197,0.6865,0.4634
743700,0,0.4176,0.4313,0.3464,0.4906,0.7267,0.0611
857607,0,0.4175,0.4079,0.3676,0.4922,0.7231,0.3601
830832,0,0.4174,0.406,0.3278,0.5455,0.7765,0.1237
632689,0,0.4174,0.4756,0.3157,0.4737,0.6848,0.2985
71621,0,0.4168,0.4712,0.3156,0.4773,0.6621,0.4419
100623,0,0.4167,0.4511,0.4097,0.3811,0.6257,0.1783
831855,0,0.416,0.3832,0.3384,0.5552,0.4807,0.3283
992564,0,0.416,0.3272,0.3997,0.5464,0.5067,0.0964
942792,1,0.4159,0.4075,0.3872,0.4619,0.6278,0.1392
802912,0,0.4157,0.4008,0.3621,0.5018,0.6368,0.1518
831131,0,0.4157,0.4319,0.3377,0.4945,0.6144,0.1137
394759,0,0.4153,0.4358,0.4055,0.4007,0.6297,0.0494
887027,0,0.415,0.3706,0.3519,0.5502,0.4472,0.328
614853,0,0.4149,0.4735,0.239,0.5662,0.6334,0.5963
146188,0,0.4148,0.5821,0.303,0.3477,0.7128,0.2915
970540,0,0.4148,0.3722,0.3806,0.5108,0.2537,0.1544
961811,0,0.4146,0.3672,0.3785,0.519,0.4883,0.1053
962419,0,0.4146,0.365,0.4035,0.4895,0.683,0.1739
715603,0,0.4145,0.3462,0.4457,0.4585,0.6066,0.2458
935237,0,0.4145,0.4129,0.2538,0.6218,0.3891,0.2028
619744,0,0.4144,0.3793,0.3897,0.4886,0.8186,0.0572
863893,0,0.4143,0.3484,0.4861,0.4029,0.7421,0.1079
369568,0,0.414,0.3576,0.4528,0.4333,0.4269,0.152
979480,0,0.4139,0.3885,0.3398,0.5396,0.7553,0.1835
828146,0,0.4139,0.4697,0.3007,0.4884,0.6356,0.0446
919431,0,0.4138,0.3731,0.3108,0.5957,0.6693,0.1642
185558,0,0.4136,0.4368,0.3611,0.4508,0.6659,0.3101
221088,0,0.4134,0.3841,0.3512,0.5288,0.5307,0.3561
969419,0,0.4134,0.395,0.2388,0.6597,0.7819,0.3404
489770,0,0.4133,0.4433,0.3377,0.4718,0.6376,0.0872
998417,0,0.4131,0.2982,0.4382,0.5229,0.5112,0.1488
432435,0,0.4129,0.3871,0.4299,0.4218,0.7572,0.0661
981769,0,0.4126,0.3813,0.299,0.5966,0.7585,0.2906
998442,1,0.4125,0.3918,0.3257,0.5485,0.5583,0.0461
952257,0,0.4122,0.3654,0.3745,0.5178,0.5669,0.1408
992396,0,0.4119,0.3539,0.4399,0.4468,0.5278,0.0717
919487,0,0.4117,0.4886,0.2377,0.5378,0.3561,0.1769
767025,0,0.4113,0.4535,0.2598,0.5519,0.4728,0.1564
881259,0,0.4112,0.3944,0.3994,0.4457,0.6235,0.0892
878656,0,0.411,0.3612,0.3576,0.5407,0.5319,0.4226
768483,0,0.4109,0.3793,0.317,0.5697,0.5933,0.2716
912364,0,0.4109,0.4423,0.4062,0.3762,0.584,0.1974
348424,0,0.4107,0.407,0.4041,0.4225,0.7109,0.2215
20323,1,0.4106,0.4246,0.2556,0.591,0.6669,0.4415
688694,0,0.4105,0.3924,0.2452,0.6441,0.4837,0.3051
995645,0,0.41,0.4558,0.2364,0.5747,0.7149,0.1059
673675,0,0.4098,0.4023,0.3168,0.5373,0.715,0.3555
525651,0,0.4097,0.3681,0.254,0.6606,0.8116,0.3326
973163,0,0.4093,0.3782,0.3251,0.555,0.6395,0.0667
536860,0,0.409,0.3849,0.3995,0.45,0.7091,0.1612
594937,0,0.4089,0.4386,0.3534,0.4418,0.7767,0.1594
